DATE,KOSPI,SP500,VIX,DXY
2024-03-23,2748.56005859375,5234.18017578125,13.0600004196167,104.43000030517578
2024-03-24,2748.56005859375,5234.18017578125,13.0600004196167,104.43000030517578
2024-03-25,2737.570068359375,5218.18994140625,13.1899995803833,104.2300033569336
2024-03-26,2757.090087890625,5203.580078125,13.239999771118164,104.29000091552734
2024-03-27,2755.110107421875,5248.490234375,12.779999732971191,104.3499984741211
2024-03-28,2745.820068359375,5254.35009765625,13.010000228881836,104.55000305175781
2024-03-29,2746.6298828125,5254.35009765625,13.010000228881836,104.55000305175781
2024-03-30,2746.6298828125,5254.35009765625,13.010000228881836,104.55000305175781
2024-03-31,2746.6298828125,5254.35009765625,13.010000228881836,104.55000305175781
2024-04-01,2747.860107421875,5243.77001953125,13.649999618530273,105.0199966430664
2024-04-02,2753.159912109375,5205.81005859375,14.609999656677246,104.81999969482422
2024-04-03,2706.969970703125,5211.490234375,14.329999923706055,104.25
2024-04-04,2742.0,5147.2099609375,16.350000381469727,104.12000274658203
2024-04-05,2714.2099609375,5204.33984375,16.030000686645508,104.30000305175781
2024-04-06,2714.2099609375,5204.33984375,16.030000686645508,104.30000305175781
2024-04-07,2714.2099609375,5204.33984375,16.030000686645508,104.30000305175781
2024-04-08,2717.64990234375,5202.39013671875,15.1899995803833,104.13999938964844
2024-04-09,2705.159912109375,5209.91015625,14.979999542236328,104.1500015258789
2024-04-10,2705.159912109375,5160.64013671875,15.800000190734863,105.25
2024-04-11,2706.9599609375,5199.06005859375,14.90999984741211,105.27999877929688
2024-04-12,2681.820068359375,5123.41015625,17.309999465942383,106.04000091552734
2024-04-13,2681.820068359375,5123.41015625,17.309999465942383,106.04000091552734
2024-04-14,2681.820068359375,5123.41015625,17.309999465942383,106.04000091552734
2024-04-15,2670.429931640625,5061.81982421875,19.229999542236328,106.20999908447266
2024-04-16,2609.6298828125,5051.41015625,18.399999618530273,106.26000213623047
2024-04-17,2584.179931640625,5022.2099609375,18.209999084472656,105.94999694824219
2024-04-18,2634.699951171875,5011.1201171875,18.0,106.1500015258789
2024-04-19,2591.860107421875,4967.22998046875,18.709999084472656,106.1500015258789
2024-04-20,2591.860107421875,4967.22998046875,18.709999084472656,106.1500015258789
2024-04-21,2591.860107421875,4967.22998046875,18.709999084472656,106.1500015258789
2024-04-22,2629.43994140625,5010.60009765625,16.940000534057617,106.08000183105469
2024-04-23,2623.02001953125,5070.5498046875,15.6899995803833,105.69000244140625
2024-04-24,2675.75,5071.6298828125,15.970000267028809,105.86000061035156
2024-04-25,2628.6201171875,5048.419921875,15.369999885559082,105.5999984741211
2024-04-26,2656.330078125,5099.9599609375,15.029999732971191,105.94000244140625
2024-04-27,2656.330078125,5099.9599609375,15.029999732971191,105.94000244140625
2024-04-28,2656.330078125,5099.9599609375,15.029999732971191,105.94000244140625
2024-04-29,2687.43994140625,5116.169921875,14.670000076293945,105.58000183105469
2024-04-30,2692.06005859375,5035.68994140625,15.649999618530273,106.22000122070312
2024-05-01,2692.06005859375,5018.39013671875,15.390000343322754,105.76000213623047
2024-05-02,2683.64990234375,5064.2001953125,14.680000305175781,105.30000305175781
2024-05-03,2676.6298828125,5127.7900390625,13.489999771118164,105.02999877929688
2024-05-04,2676.6298828125,5127.7900390625,13.489999771118164,105.02999877929688
2024-05-05,2676.6298828125,5127.7900390625,13.489999771118164,105.02999877929688
2024-05-06,2676.6298828125,5180.740234375,13.489999771118164,105.05000305175781
2024-05-07,2734.360107421875,5187.7001953125,13.229999542236328,105.41000366210938
2024-05-08,2745.050048828125,5187.669921875,13.0,105.55000305175781
2024-05-09,2712.139892578125,5214.080078125,12.6899995803833,105.2300033569336
2024-05-10,2727.6298828125,5222.68017578125,12.550000190734863,105.30999755859375
2024-05-11,2727.6298828125,5222.68017578125,12.550000190734863,105.30999755859375
2024-05-12,2727.6298828125,5222.68017578125,12.550000190734863,105.30999755859375
2024-05-13,2727.2099609375,5221.419921875,13.600000381469727,105.22000122070312
2024-05-14,2730.340087890625,5246.68017578125,13.420000076293945,105.01000213623047
2024-05-15,2730.340087890625,5308.14990234375,12.449999809265137,104.3499984741211
